,time_sum
1669,200.3338889
1670,200.3538889
1671,200.3730556
1672,200.4002778
1673,200.4238889
1674,200.4558334
1675,200.5088889
1676,200.5527778
1677,200.62
1678,200.6797223
1679,200.7486112
1680,200.7658334
1681,200.7791667
1682,200.8508334
1683,200.8819445
1684,200.9
1685,200.9208334
1686,200.9380556
1687,200.9872223
1688,201.0461112
1689,201.0597223
1690,201.0838889
1691,201.1177778
1692,201.1391667
1693,201.1536112
1694,201.1597223
1695,201.165
1696,201.2163889
1697,201.2438889
1698,201.265
1699,201.3005556
1700,201.3258334
1701,201.3463889
1702,201.3913889
1703,201.4505556
1704,201.46
1705,201.4836112
1706,201.5136112
1707,201.5227778
1708,201.5394445
1709,201.5561112
1710,201.5883334
1711,201.5997223
1712,201.6294445
1713,201.6394445
1714,201.6494445
1715,201.6619445
1716,201.6711112
1717,201.6894445
1718,201.7297223
1719,201.7458334
1720,201.7611112
1721,201.8116667
1722,201.8227778
1723,201.8597223
1724,201.8966667
1725,201.9377778
1726,201.9655556
1727,201.9933334
1728,202.0077778
1729,202.0444445
1730,202.0811112
1731,202.1461112
1732,202.1697223
1733,202.2019445
1734,202.2383334
1735,202.2772223
1736,202.2988889
1737,202.3333334
1738,202.3561112
1739,202.3783334
1740,202.4125
1741,202.4441667
1742,202.4913889
1743,202.5125
1744,202.5361112
1745,202.5544445
1746,202.5730556
1747,202.6133334
1748,202.6330556
1749,202.6461112
1750,202.6544445
1751,202.6677778
1752,202.7380556
1753,202.7563889
1754,202.7902778
1755,202.8622223
1756,202.8830556
1757,202.8977778
1758,202.9213889
1759,202.9358334
1760,202.9547223
1761,202.9730556
1762,202.99
1763,203.0283334
1764,203.1116667
1765,203.2633334
1766,203.4258334
1767,203.4961112
1768,203.5352778
1769,203.6002778
1770,203.6288889
1771,203.6511112
1772,203.68
1773,203.7447223
1774,203.7888889
1775,203.8444445
1776,203.8911112
1777,203.9086112
1778,203.9269445
1779,203.9452778
1780,203.9566667
1781,203.97
1782,203.9788889
1783,203.9877778
1784,204.0147223
1785,204.0891667
1786,204.1380556
1787,204.1805556
1788,204.1852778
1789,204.195
1790,204.2002778
1791,204.2055556
1792,204.215
1793,204.2202778
1794,204.2277778
1795,204.2341667
1796,204.2405556
1797,204.2483334
1798,204.2575
1799,204.2613889
1800,204.2652778
1801,204.2802778
1802,204.2919445
1803,204.3169445
1804,204.3461111
1805,204.3577778
1806,204.37
1807,204.3811111
1808,204.3922223
1809,204.3994445
1810,204.43
1811,204.4466667
1812,204.4677778
1813,204.4811111
1814,204.4963889
1815,204.5138889
1816,204.5313889
1817,204.5408334
1818,204.5577778
1819,204.5783334
1820,204.5930556
1821,204.6097223
1822,204.6269445
1823,204.6761111
1824,204.7119445
1825,204.7230556
1826,204.7430556
1827,204.7611111
1828,204.7819445
1829,204.7905556
1830,204.7991667
1831,204.8230556
1832,204.8777778
1833,204.9147223
1834,204.9277778
1835,204.945
1836,204.9788889
1837,204.9955556
1838,205.0002778
1839,205.0086111
1840,205.0147223
1841,205.0208334
1842,205.0261111
1843,205.1594445
1844,205.1613889
1845,205.1630556
1846,205.1644445
1847,205.1663889
1848,205.1677778
1849,205.17
1850,205.1727778
1851,205.1752778
1852,205.1811111
1853,205.185
1854,205.1872223
1855,205.1977778
1856,205.2058334
1857,205.2516667
1858,205.2613889
1859,205.2694445
1860,205.2791667
1861,205.2869445
1862,205.3252778
1863,205.3419445
1864,205.3544445
1865,205.3822223
1866,205.3955556
1867,205.4088889
1868,205.4302778
1869,205.4472223
1870,205.4636111
1871,205.4805556
1872,205.4916667
1873,205.5080556
1874,205.5208334
1875,205.5480556
1876,205.5819445
1877,205.6022223
1878,205.6219445
1879,205.6411111
1880,205.6608334
1881,205.6719445
1882,205.6766667
1883,205.6880556
1884,205.7002778
1885,205.7125
1886,205.7266667
1887,205.7341667
1888,205.7416667
1889,205.7463889
1890,205.7530556
1891,205.7597223
1892,205.77
1893,205.8047223
1894,205.8161111
1895,205.8258334
1896,205.8372223
1897,205.8452778
1898,205.8716667
1899,205.8863889
1900,205.9066667
1901,205.9275
1902,205.9477778
1903,205.9847223
1904,206.0575
1905,206.1580556
1906,206.3738889
1907,206.9088889
1908,207.4727778
1909,207.6141667
1910,207.6602778
1911,207.8497223
1912,207.9411111
1913,208.0755556
1914,208.2075
1915,208.3444445
1916,208.4758334
1917,208.6119445
1918,208.6244445
1919,208.6655556
1920,208.6788889
1921,208.7002778
1922,208.7172223
1923,208.7336111
1924,208.7505556
1925,208.7908334
1926,208.8180556
1927,208.8338889
1928,208.8722223
1929,208.9111111
1930,208.9419445
1931,208.9580556
1932,208.9702778
1933,208.9786111
1934,208.9825
1935,208.9872223
1936,209.0041667
1937,209.0116667
1938,209.0163889
1939,209.0230556
1940,209.0297223
1941,209.04
1942,209.0563889
1943,209.0747223
1944,209.0958334
1945,209.1152778
1946,209.1416667
1947,209.1766667
1948,209.2336111
1949,209.2869445
1950,209.2997223
1951,209.31
1952,209.3275
1953,209.3402778
1954,209.3630556
1955,209.3866667
1956,209.4002778
1957,209.4127778
1958,209.4416667
1959,209.4552778
1960,209.47
1961,209.4858334
1962,209.4986111
1963,209.5108334
1964,209.5325
1965,209.5466667
1966,209.6094445
1967,209.6719445
1968,209.7688889
1969,209.7822223
1970,209.7977778
1971,209.8427778
1972,209.8811111
1973,209.9116667
1974,209.9544445
1975,210.0088889
1976,210.0738889
1977,210.1227778
1978,210.1788889
1979,210.2802778
1980,210.3194445
1981,210.3672223
1982,210.425
1983,210.4719445
1984,210.5241667
1985,210.5686111
1986,210.6208334
1987,210.6730556
1988,210.7075
1989,210.7252778
1990,210.7427778
1991,210.7566667
1992,210.7711111
1993,210.7833334
1994,210.7941667
1995,210.8022223
1996,210.8197223
1997,210.8358334
1998,210.8525
1999,210.8655556
2000,210.8766667
2001,210.8841667
2002,210.9002778
2003,210.9094445
2004,210.9158334
2005,210.9302778
2006,210.9447223
2007,210.9558334
2008,210.9694445
2009,210.9830556
2010,210.9905556
2011,211.0172223
2012,211.0372223
2013,211.0572223
2014,211.0819445
2015,211.1019445
2016,211.1197223
2017,211.1311111
2018,211.1425
2019,211.1697223
2020,211.1786111
2021,211.1902778
2022,211.2111111
2023,211.2327778
2024,211.2819445
2025,211.2997223
2026,211.3455556
2027,211.4083334
2028,211.4319445
2029,211.4636111
2030,211.4855556
2031,211.5172223
2032,211.5513889
2033,211.5894445
2034,211.6072223
2035,211.6925
2036,211.6994445
2037,211.7355556
2038,211.7369445
2039,211.7397223
2040,211.7480556
2041,211.775
2042,211.7969445
2043,211.8227778
2044,212.0044445
2045,212.0155556
2046,212.0361111
2047,212.0566667
2048,212.1116667
2049,212.2063889
2050,212.2447223
2051,212.3058334
2052,212.3144445
2053,212.3427778
2054,212.3802778
2055,212.4197223
2056,212.4261111
2057,212.4352778
2058,212.4477778
2059,212.4547223
2060,212.4622223
2061,212.5475
2062,212.5602778
2063,212.5663889
2064,212.6102778
2065,212.6902778
2066,212.7155556
2067,212.735
2068,212.8161111
2069,212.8302778
2070,212.8444445
2071,212.8647223
2072,212.8794445
2073,212.9
2074,212.9191667
2075,212.9355556
2076,212.9466667
2077,212.9669445
2078,212.98
2079,213.0072223
2080,213.02
2081,213.0436111
2082,213.0663889
2083,213.0891667
2084,213.0991667
2085,213.1158334
2086,213.1336111
2087,213.1411111
2088,213.1505556
2089,213.1683334
2090,213.1816667
2091,213.1927778
2092,213.2033334
2093,213.2138889
2094,213.2286111
2095,213.24
2096,213.2480556
2097,213.2744445
2098,213.3008334
2099,213.3147223
2100,213.325
2101,213.3477778
2102,213.3722223
2103,213.3816667
2104,213.4191667
2105,213.4511111
2106,213.4825
2107,213.5077778
2108,213.5341667
2109,213.5655556
2110,213.5747223
2111,213.5933334
2112,213.6144445
2113,213.6397223
2114,213.6533334
2115,213.6744445
2116,213.6997223
2117,213.7225
2118,213.7508334
2119,213.7775
2120,213.8186112
2121,213.84
2122,213.86
2123,213.8977778
2124,213.9069445
2125,213.9363889
2126,213.9502778
2127,213.9641667
2128,214.0127778
2129,214.0619445
2130,214.1119445
2131,214.1661112
2132,214.2208334
2133,214.2530556
2134,214.3077778
2135,214.3869445
2136,214.4833334
2137,214.5525
2138,214.5855556
2139,214.6805556
2140,214.7194445
2141,214.7572223
2142,214.8566667
2143,214.9505556
2144,214.98
2145,215.0094445
2146,215.0338889
2147,215.0636112
2148,215.0816667
2149,215.1305556
2150,215.1561112
2151,215.1841667
2152,215.2122223
2153,215.2669445
2154,215.3236112
2155,215.3497223
2156,215.4011112
2157,215.5602778
2158,215.5822223
2159,215.6738889
2160,215.7336112
2161,215.7455556
2162,215.7636112
2163,215.7822223
2164,215.7983334
2165,215.8163889
2166,215.8344445
2167,215.8744445
2168,215.8919445
2169,215.9119445
2170,215.9258334
2171,215.9483334
2172,215.9675
2173,215.9866667
2174,216.0061112
2175,216.0402778
2176,216.0552778
2177,216.1066667
2178,216.1255556
2179,216.1447223
2180,216.1622223
2181,216.1738889
2182,216.1938889
2183,216.2238889
2184,216.2641667
2185,216.3783334
2186,216.4111112
2187,216.4319445
2188,216.4925
2189,216.5283334
2190,216.5888889
2191,216.6494445
2192,216.7097223
2193,216.7425
2194,216.7897223
2195,216.8997223
2196,216.9308334
2197,216.9619445
2198,217.0041667
2199,217.065
2200,217.2044445
2201,217.2461112
2202,217.2730556
2203,217.3011112
2204,217.3180556
2205,217.335
2206,217.3438889
2207,217.3655556
2208,217.3805556
2209,217.4047223
2210,217.4055556
2211,217.4358334
2212,217.4366667
2213,217.4502778
2214,217.4758334
2215,217.49
2216,217.6572223
2217,217.6591667
2218,217.6608334
2219,217.6622223
2220,217.6705556
2221,217.6730556
2222,217.6788889
2223,217.6827778
2224,217.7036112
2225,217.7338889
2226,217.7672223
2227,217.7847223
2228,217.8397223
2229,217.88
2230,217.9280556
2231,217.945
2232,217.9613889
2233,217.9783334
2234,218.0058334
2235,218.0458334
2236,218.1
2237,218.1586112
2238,218.1697223
2239,218.1744445
2240,218.1858334
2241,218.1927778
2242,218.1980556
2243,218.2394445
2244,218.2441667
2245,218.2508334
2246,218.2575
2247,218.2677778
2248,218.2738889
2249,218.2841667
2250,218.2905556
2251,218.3025
2252,218.3138889
2253,218.3236112
2254,218.335
2255,218.3430556
2256,218.3547223
2257,218.3694445
2258,218.3841667
2259,218.4044445
2260,218.4252778
2261,218.4613889
2262,218.4825
2263,218.5147223
2264,218.5377778
2265,218.5552778
2266,218.5680556
2267,218.5908334
2268,218.5986112
2269,218.6144445
2270,218.6280556
2271,218.6405556
2272,218.6558334
2273,218.6694445
2274,218.6830556
2275,218.6977778
2276,218.7263889
2277,218.7494445
2278,218.7602778
2279,218.7744445
2280,218.8088889
2281,218.8372223
2282,218.8544445
2283,218.8716667
2284,218.9563889
2285,218.9966667
2286,219.01
2287,219.0255556
2288,219.0705556
2289,219.1088889
2290,219.1394445
2291,219.1822223
2292,219.2366667
2293,219.3016667
2294,219.4066667
2295,219.5472223
2296,219.595
2297,219.6527778
2298,219.7519445
2299,219.8486112
2300,219.9352778
2301,219.9705556
2302,219.9988889
2303,220.0111112
2304,220.0219445
2305,220.03
2306,220.0475
2307,220.0636112
2308,220.0802778
2309,220.0933334
2310,220.1044445
2311,220.1119445
2312,220.1280556
2313,220.1372223
2314,220.1436112
2315,220.1580556
2316,220.1725
2317,220.1836112
2318,220.1972223
2319,220.2108334
2320,220.2183334
2321,220.245
2322,220.265
2323,220.3097223
2324,220.3297223
2325,220.3475
2326,220.3588889
2327,220.3975
2328,220.4063889
2329,220.4180556
2330,220.4388889
2331,220.4605556
2332,220.4872223
2333,220.5097223
2334,220.5275
2335,220.5452778
2336,220.5561112
2337,220.5733334
2338,220.6
2339,220.6266667
2340,220.6361112
2341,220.6436112
2342,220.6516667
2343,220.6597223
2344,220.6686112
2345,220.6833334
2346,220.7052778
2347,220.7202778
2348,220.735
2349,220.7663889
2350,220.7916667
2351,220.8041667
2352,220.8172223
2353,220.8247223
2354,220.835
2355,220.8422223
2356,220.9675
2357,221.0633334
2358,221.2638889
2359,221.2844445
2360,221.4341667
2361,221.5336112
2362,221.5705556
2363,221.6475
2364,221.6630556
2365,221.6755556
2366,221.7141667
2367,221.7752778
2368,221.8266667
2369,221.8580556
2370,221.9038889
2371,221.9627778
2372,222.0330556
2373,222.1469445
2374,222.1744445
2375,222.2077778
2376,222.235
2377,222.2941667
2378,222.3169445
2379,222.3688889
2380,222.3783334
2381,222.3961112
2382,222.4205556
2383,222.4563889
2384,222.5022223
2385,222.5527778
2386,222.6
2387,222.6469445
2388,222.7102778
2389,222.7619445
2390,222.8025
2391,222.8422223
2392,222.8811112
2393,222.9022223
2394,222.9275
2395,222.9502778
2396,222.9786112
2397,223.0052778
2398,223.0463889
2399,223.0677778
2400,223.0877778
2401,223.1255556
2402,223.1347223
2403,223.1641667
2404,223.1780556
2405,223.2086112
2406,223.2405556
2407,223.2719445
2408,223.3038889
2409,223.3397223
2410,223.3575
2411,223.3758334
2412,223.3938889
2413,223.4169445
2414,223.4327778
2415,223.4486112
2416,223.4658334
2417,223.4808334
2418,223.4997223
2419,223.5355556
2420,223.6588889
2421,223.7286112
2422,223.7616667
2423,223.7802778
2424,223.8133334
2425,223.8758334
2426,223.9472223
2427,224.0108334
2428,224.0844445
2429,224.1600001
2430,224.2372223
2431,224.2616667
2432,224.3094445
2433,224.3583334
2434,224.4119445
2435,224.4400001
2436,224.4947223
2437,224.5513889
2438,224.6541667
2439,224.8100001
2440,224.8513889
2441,224.8808334
2442,224.9236112
2443,224.9455556
2444,224.9733334
2445,225.0441667
2446,225.1022223
2447,225.1536112
2448,225.1952778
2449,225.2338889
2450,225.2680556
2451,225.3344445
2452,225.3725001
2453,225.4016667
2454,225.4516667
2455,225.5269445
2456,225.6061112
2457,225.6388889
2458,225.6597223
2459,225.7202778
2460,225.7561112
2461,225.8166667
2462,225.8772223
2463,226.0175001
2464,226.0558334
2465,226.1275001
2466,226.1586112
2467,226.1897223
2468,226.2319445
2469,226.2927778
2470,226.4322223
2471,226.4738889
2472,226.5008334
2473,226.5288889
2474,226.5627778
2475,226.6083334
2476,226.6636112
2477,226.6780556
2478,226.7036112
2479,226.7305556
2480,226.8102778
2481,226.8980556
2482,226.9658334
2483,226.9911112
2484,227.1333334
2485,227.1402778
2486,227.1455556
2487,227.1552778
2488,227.1680556
2489,227.1761112
2490,227.1830556
2491,227.1941667
2492,227.2166667
2493,227.2316667
2494,227.2397223
2495,227.2572223
2496,227.2955556
2497,227.3122223
2498,227.3525001
2499,227.3791667
2500,227.4175001
2501,227.4338889
2502,227.4508334
2503,227.4619445
2504,227.4783334
2505,227.4911112
2506,227.5016667
2507,227.5341667
2508,227.5725001
2509,227.5922223
2510,227.6113889
2511,227.6311112
2512,227.6422223
2513,227.6469445
2514,227.6583334
2515,227.6705556
2516,227.7044445
2517,227.7166667
2518,227.7402778
2519,227.7630556
2520,227.7961112
2521,227.8155556
2522,227.8566667
2523,227.8977778
2524,227.9338889
2525,227.9744445
2526,228.0000001
2527,228.0341667
2528,228.0563889
2529,228.0780556
2530,228.0936112
2531,228.1130556
2532,228.1419445
2533,228.1702778
2534,228.1988889
2535,228.2111112
2536,228.2219445
2537,228.2469445
2538,228.3097223
2539,228.3269445
2540,228.3441667
2541,228.3722223
2542,228.4288889
2543,228.4558334
2544,228.4691667
2545,228.4825
2546,228.6119445
2547,228.8230556
2548,229.0197223
2549,229.2244445
2550,229.4077778
2551,229.4713889
2552,229.52
2553,229.5844445
2554,229.6005556
2555,229.645
2556,229.6833334
2557,229.7375
2558,229.8022223
2559,229.8313889
2560,229.8788889
2561,229.9330556
2562,229.9597223
2563,229.9822223
2564,230
2565,230.0177778
2566,230.0286112
2567,230.0458334
2568,230.0725
2569,230.0991667
2570,230.1086112
2571,230.1161112
2572,230.1241667
2573,230.1411112
2574,230.1558334
2575,230.1711112
2576,230.1777778
2577,230.1858334
2578,230.1927778
2579,230.2019445
2580,230.2075001
2581,230.2175001
2582,230.2300001
2583,230.2388889
2584,230.2463889
2585,230.2516667
2586,230.2641667
2587,230.2972223
2588,230.3075001
2589,230.3147223
2590,230.3927778
2591,230.3997223
2592,230.4358334
2593,230.4372223
2594,230.4400001
2595,230.4483334
2596,230.4752778
2597,230.4972223
2598,230.5230556
2599,230.5358334
2600,230.5516667
2601,230.7047223
2602,230.7158334
2603,230.7569445
2604,230.8119445
2605,230.8669445
2606,231.0147223
2607,231.1263889
2608,231.1625
2609,231.1686112
2610,231.1866667
2611,231.2047223
2612,231.2119445
2613,231.2247223
2614,231.2369445
2615,231.2666667
2616,231.2991667
2617,231.3105556
2618,231.3305556
2619,231.3480556
2620,231.3622223
2621,231.3763889
2622,231.3905556
2623,231.4158334
2624,231.4352778
2625,231.4508334
2626,231.4727778
2627,231.5055556
2628,231.5163889
2629,231.5305556
2630,231.5447223
2631,231.5650001
2632,231.5797223
2633,231.6002778
2634,231.6194445
2635,231.6802778
2636,231.7666667
2637,231.8338889
2638,231.8413889
2639,231.8508334
2640,231.8686112
2641,231.8819445
2642,231.8930556
2643,231.9141667
2644,231.9288889
2645,231.9402778
2646,231.9483334
2647,231.9747223
2648,232.0011112
2649,232.0150001
2650,232.0252778
2651,232.0480556
2652,232.0725001
2653,232.0819445
2654,232.1194445
2655,232.1513889
2656,232.1827778
2657,232.2080556
2658,232.2344445
2659,232.2936112
2660,232.3747223
2661,232.4777778
2662,232.5980556
2663,232.6644445
2664,232.7297223
2665,232.8300001
2666,232.9383334
2667,233.0430556
2668,233.1894445
2669,233.1986112
2670,233.2636112
2671,233.3236112
2672,233.4013889
2673,233.4638889
2674,233.5216667
2675,233.5308334
2676,233.5602778
2677,233.5880556
2678,233.6219445
2679,233.6533334
2680,233.6858334
2681,233.7177778
2682,233.7536112
2683,233.7900001
2684,233.8288889
2685,233.8619445
2686,233.8769445
2687,233.8958334
2688,233.9316667
2689,233.9488889
2690,233.9666667
2691,234.0550001
2692,234.1072223
2693,234.1577778
2694,234.1763889
2695,234.2094445
2696,234.2405556
2697,234.2719445
2698,234.3044445
2699,234.3811112
2700,234.4552778
2701,234.5141667
2702,234.5744445
2703,234.6333334
2704,234.6875001
2705,234.7544445
2706,234.8361112
2707,234.8625001
2708,234.8908334
2709,234.9213889
2710,234.9475001
2711,234.9736112
2712,235.0027778
2713,235.0250001
2714,235.0502778
2715,235.0752778
2716,235.1255556
2717,235.1577778
2718,235.1841667
2719,235.2061112
2720,235.2475001
2721,235.2977778
2722,235.3197223
2723,235.3575001
2724,235.3694445
2725,235.4222223
2726,235.4402778
2727,235.4583334
2728,235.4783334
2729,235.4983334
2730,235.5358334
2731,235.5722223
2732,235.5913889
2733,235.6105556
2734,235.6641667
2735,235.6791667
2736,235.7305556
2737,235.7494445
2738,235.7686112
2739,235.7861112
2740,235.7977778
2741,235.8177778
2742,235.8880556
2743,236.0022223
2744,236.0558334
2745,236.1522223
2746,236.2733334
2747,236.366389
2748,236.4136112
2749,236.5236112
2750,236.5858334
2751,236.688889
2752,236.8700001
2753,236.8969445
2754,236.9250001
2755,236.9419445
2756,236.9677778
2757,237.0044445
2758,237.0294445
2759,237.0597223
2760,237.0605556
2761,237.0741667
2762,237.0858334
2763,237.0997223
2764,237.113889
2765,237.1394445
2766,237.206389
2767,237.3633334
2768,237.3741667
2769,237.3850001
2770,237.3958334
2771,237.4111112
2772,237.4208334
2773,237.4741667
2774,237.4833334
2775,237.5025001
2776,237.5216667
2777,237.5411112
2778,237.5613889
2779,237.5816667
2780,237.5955556
2781,237.6055556
2782,237.6411112
2783,237.6872223
2784,237.7555556
2785,237.7736112
2786,237.8086112
2787,237.8372223
2788,237.8725001
2789,237.9241667
2790,237.9569445
2791,237.9802778
2792,238.0086112
2793,238.0386112
2794,238.0686112
2795,238.0958334
2796,238.1758334
2797,238.2005556
2798,238.2272223
2799,238.2475001
2800,238.2658334
2801,238.2830556
2802,238.2950001
2803,238.321389
2804,238.3450001
2805,238.3722223
2806,238.3958334
2807,238.4077778
2808,238.4355556
2809,238.4594445
2810,238.4819445
2811,238.4997223
2812,238.5175001
2813,238.5325001
2814,238.5511112
2815,238.568889
2816,238.5972223
2817,238.6277778
2818,238.6655556
2819,238.7794445
2820,238.8883334
2821,238.911389
2822,238.9905556
2823,239.0622223
2824,239.1772223
2825,239.3277778
2826,239.4405556
2827,239.4966667
2828,239.5250001
2829,239.561389
2830,239.5891667
2831,239.6169445
2832,239.6316667
2833,239.6591667
2834,239.6775001
2835,239.7036112
2836,239.7547223
2837,239.8136112
2838,239.8758334
2839,239.8997223
2840,239.9461112
2841,239.9675001
2842,240.006389
2843,240.0480556
2844,240.0691667
2845,240.0902778
2846,240.1152778
2847,240.1311112
2848,240.1519445
2849,240.1750001
2850,240.1944445
2851,240.2161112
2852,240.2488889
2853,240.2688889
2854,240.2877778
2855,240.3102778
2856,240.3302778
2857,240.3522223
2858,240.3722223
2859,240.3980556
2860,240.4138889
2861,240.4408334
2862,240.4577778
2863,240.4847223
2864,240.5233334
2865,240.5305556
2866,240.5361112
2867,240.5447223
2868,240.5502778
2869,240.5558334
2870,240.5675001
2871,240.5861112
2872,240.5913889
2873,240.5986112
2874,240.6058334
2875,240.6163889
2876,240.6227778
2877,240.6369445
2878,240.6427778
2879,240.6541667
2880,240.6613889
2881,240.6647223
2882,240.6744445
2883,240.6911112
2884,240.7022223
2885,240.7075001
2886,240.7194445
2887,240.7480556
2888,240.7744445
2889,240.7922223
2890,240.8100001
2891,240.8305556
2892,240.8497223
2893,240.8797223
2894,240.8955556
2895,240.9280556
2896,240.9397223
2897,240.9600001
2898,240.9744445
2899,240.9861112
2900,241.0063889
2901,241.0266667
2902,241.0536112
2903,241.1502778
2904,241.1730556
2905,241.2030556
2906,241.2186112
2907,241.2277778
2908,241.2422223
2909,241.2947223
2910,241.4097223
2911,241.5161112
2912,241.5422223
2913,241.5513889
2914,241.5725001
2915,241.5877778
2916,241.6172223
2917,241.6363889
2918,241.6580556
2919,241.6661112
2920,241.6888889
2921,241.6980556
2922,241.7197223
2923,241.7330556
2924,241.7427778
2925,241.7527778
2926,241.7627778
2927,241.7727778
2928,241.7863889
2929,241.8002778
2930,241.8158334
2931,241.8263889
2932,241.8422223
2933,241.8580556
2934,241.8772223
2935,241.8913889
2936,241.9036112
2937,241.9158334
2938,241.9433334
2939,241.9661112
2940,242.0288889
2941,242.0908334
2942,242.1294445
2943,242.1436112
2944,242.1655556
2945,242.2061112
2946,242.2480556
2947,242.2886112
2948,242.3158334
2949,242.3700001
2950,242.3908334
2951,242.3991667
2952,242.4091667
2953,242.4175001
2954,242.4416667
2955,242.4516667
2956,242.4805556
2957,242.4894445
2958,242.5050001
2959,242.5172223
2960,242.5294445
2961,242.5463889
2962,242.5600001
2963,242.5750001
2964,242.6255556
2965,242.6438889
2966,242.7258334
2967,242.7366667
2968,242.7469445
2969,242.7558334
2970,242.8011112
2971,242.8588889
2972,242.8980556
2973,242.9191667
2974,242.9800001
2975,243.0005556
2976,243.0455556
2977,243.1047223
2978,243.1141667
2979,243.1377778
2980,243.1677778
2981,243.1769445
2982,243.1936112
2983,243.2102778
2984,243.2425001
2985,243.253889
2986,243.2836112
2987,243.2936112
2988,243.3161112
2989,243.3252778
2990,243.3436112
2991,243.383889
2992,243.4000001
2993,243.4152778
2994,243.5508334
2995,243.6475001
2996,243.6619445
2997,243.6802778
2998,243.6986112
2999,243.7202778
3000,243.7352778
3001,243.7619445
3002,243.8002778
3003,243.8336112
3004,243.8761112
3005,243.8925001
3006,243.931389
3007,243.9530556
3008,243.9875001
3009,244.0102778
3010,244.0205556
3011,244.0500001
3012,244.0825001
3013,244.1244445
3014,244.1455556
3015,244.1666667
3016,244.1902778
3017,244.2086112
3018,244.2272223
3019,244.2675001
3020,244.2872223
3021,244.3002778
3022,244.3086112
3023,244.3219445
3024,244.3922223
3025,244.4105556
3026,244.4444445
3027,244.4686112
3028,244.5372223
3029,244.5519445
3030,244.5755556
3031,244.5900001
3032,244.6088889
3033,244.6272223
3034,244.6441667
3035,244.6825001
3036,244.7208334
3037,244.7425001
3038,244.7541667
3039,244.7827778
3040,244.8397223
3041,244.8850001
3042,244.9175001
3043,245.0163889
3044,245.0363889
3045,245.1502778
3046,245.2144445
3047,245.3052778
3048,245.3988889
3049,245.4697223
3050,245.4986112
3051,245.5627778
3052,245.6036112
3053,245.6180556
3054,245.6433334
3055,245.6636112
3056,245.6883334
3057,245.7080556
3058,245.8000001
3059,245.8402778
3060,245.8975001
3061,245.9519445
3062,246.1366667
3063,246.2672223
3064,246.4063889
3065,246.4150001
3066,246.5202778
3067,246.6041667
3068,246.6286112
3069,246.6458334
3070,246.6613889
3071,246.6847223
3072,246.6911112
3073,246.7033334
3074,246.7411112
3075,246.7902778
3076,246.8463889
3077,246.8908334
3078,246.9544445
3079,247.0000001
3080,247.0444445
3081,247.0791667
3082,247.1141667
3083,247.1588889
3084,247.2358334
3085,247.3300001
3086,247.3933334
3087,247.4450001
3088,247.4855556
3089,247.5252778
3090,247.5641667
3091,247.5852778
3092,247.6105556
3093,247.6616667
3094,247.7508334
3095,247.7708334
3096,247.8086112
3097,247.8177778
3098,247.8472223
3099,247.8611112
3100,247.8750001
3101,247.8916667
3102,247.9088889
3103,247.9402778
3104,247.9727778
3105,247.9869445
3106,248.0047223
3107,248.0227778
3108,248.0405556
3109,248.0769445
3110,248.1158334
3111,248.1316667
3112,248.148889
3113,248.1827778
3114,248.2358334
3115,248.2977778
3116,248.3680556
3117,248.4116667
3118,248.4633334
3119,248.5275001
3120,248.591389
3121,248.6680556
3122,248.7675001
3123,248.861389
3124,248.9447223
3125,249.0180556
3126,249.0669445
3127,249.0950001
3128,249.1230556
3129,249.1494445
3130,249.2083334
3131,249.2344445
3132,249.2605556
3133,249.2897223
3134,249.3119445
3135,249.3372223
3136,249.3622223
3137,249.4125001
3138,249.4447223
3139,249.4711112
3140,249.4930556
3141,249.5108334
3142,249.5344445
3143,249.563889
3144,249.5847223
3145,249.6066667
3146,249.6286112
3147,249.6444445
3148,249.6563889
3149,249.6744445
3150,249.6930556
3151,249.7091667
3152,249.7452778
3153,249.7652778
3154,249.7852778
3155,249.8027778
3156,249.8227778
3157,249.8366667
3158,249.8783334
3159,249.8975001
3160,249.9169445
3161,249.9511112
3162,249.9661112
3163,250.0175001
3164,250.036389
3165,250.0555556
3166,250.0730556
3167,250.0847223
3168,250.1047223
3169,250.1347223
3170,250.1750001
3171,250.2100001
3172,250.2891667
3173,250.3427778
3174,250.4391667
3175,250.4997223
3176,250.6205556
3177,250.6533334
3178,250.7005556
3179,250.738889
3180,250.8105556
3181,250.8727778
3182,250.9758334
3183,251.1569445
3184,251.2119445
3185,251.2458334
3186,251.276389
3187,251.3155556
3188,251.3466667
3189,251.3475001
3190,251.3727778
3191,251.4008334
3192,251.426389
3193,251.6502778
3194,251.6719445
3195,251.6980556
3196,251.7702778
3197,251.7894445
3198,251.8086112
3199,251.8280556
3200,251.8483334
3201,251.8686112
3202,251.8825001
3203,251.8925001
3204,251.913889
3205,251.9280556
3206,251.9447223
3207,251.9741667
3208,252.0094445
3209,252.0425001
3210,252.0605556
3211,252.0955556
3212,252.1241667
3213,252.1594445
3214,252.2111112
3215,252.243889
3216,252.2672223
3217,252.2955556
3218,252.3255556
3219,252.3555556
3220,252.3827778
3221,252.4147223
3222,252.431389
3223,252.4627778
3224,252.4875001
3225,252.5141667
3226,252.5344445
3227,252.5527778
3228,252.5700001
3229,252.5819445
3230,252.6083334
3231,252.6319445
3232,252.6827778
3233,252.7225001
3234,252.768889
3235,252.7866667
3236,252.8044445
3237,252.8194445
3238,252.8380556
3239,252.8558334
3240,252.8841667
3241,252.9147223
