,Unnamed: 0,route_id_modified,trip_id_modified,stop_id_modified_from,stop_id_modified_to,time_modified,speed
0,0,100_18,NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1400_0,36156,38709,0.056944444,6.921938269
1,1,100_18,NORMAL_333_Pune Station To  Hinjawadi Maan Phase 3_Up-1350_0,36156,38709,0.039722222,9.923058335
2,2,100_18,NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1425_0,36156,38709,0.056944444,6.921938269
3,3,100_18,NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-1400_0,36156,38709,0.040555556,9.719159715
4,4,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1315_0,36156,38709,0.064166667,6.14284557
5,5,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1330_0,36156,38709,0.0575,6.855059584
6,6,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1345_0,36156,38709,0.0575,6.855059584
7,7,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1400_0,36156,38709,0.0875,4.504753441
8,8,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1420_0,36156,38709,0.0875,4.504753441
9,9,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1410_0,36156,38709,0.0875,4.504753441
10,10,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1435_0,36156,38709,0.055,7.166653202
11,11,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1445_0,36156,38709,0.055,7.166653202
12,12,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1455_0,36156,38709,0.055,7.166653202
13,13,100_18,NORMAL_341_Ma Na Pa To Mohannagar_Up-1410_0,36156,38709,0.043333333,9.096136826
14,14,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1400_0,36156,38709,0.044722222,8.813648081
15,15,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1415_0,36156,38709,0.044722222,8.813648081
16,16,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1425_0,36156,38709,0.044722222,8.813648081
17,17,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1440_0,36156,38709,0.02,19.70829631
18,18,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1450_0,36156,38709,0.02,19.70829631
19,19,100_18,NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-1320_0,36156,38709,0.041111111,9.58781985
20,20,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1400_0,36156,38709,0.051666667,7.629017875
21,21,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1425_0,36156,38709,0.051666667,7.629017875
22,22,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1450_0,36156,38709,0.051666667,7.629017875
23,23,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1410_0,36156,38709,0.051666667,7.629017875
24,24,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1435_0,36156,38709,0.051666667,7.629017875
25,25,100_18,NORMAL_87F_Deccan Gymkhana To Mhalunge Phata Balewadi_Up-1430_0,38709,2321,0.022222222,26.63273431
26,26,100_18,NORMAL_87_Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)_Up-1350_0,38709,2321,0.029166667,20.29160666
27,27,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1440_0,38709,2321,0.019444444,30.43741104
28,28,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1430_0,38709,2321,0.019444444,30.43741104
29,29,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1450_0,38709,2321,0.019444444,30.43741104
30,30,100_18,NORMAL_87_Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)_Up-1430_0,38709,2321,0.033888889,17.46408784
31,31,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1420_0,38709,2321,0.023055556,25.67010461
32,32,100_18,NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1400_0,38709,2321,0.021111111,28.03445704
33,33,100_18,NORMAL_333_Pune Station To  Hinjawadi Maan Phase 3_Up-1350_0,38709,2321,0.020277778,29.18655754
34,34,100_18,NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1425_0,38709,2321,0.021111111,28.03445704
35,35,100_18,NORMAL_2_Katraj To Shivajinagar_Up-1405_0,38709,2321,0.024166667,24.48987005
36,36,100_18,NORMAL_19_Kondhwa Hospital To Shivajinagar_Up-1345_0,38709,2321,0.0175,33.81934482
37,37,100_18,NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-1400_0,38709,2321,0.021666667,27.31562424
38,38,100_18,NORMAL_180_Bhekrainagar To Na Ta Wadi_Down-1350_0,38709,2321,0.021388889,27.67037289
39,39,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1300_0,38709,2321,0.021944444,26.96985781
40,40,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1315_0,38709,2321,0.021944444,26.96985781
41,41,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1330_0,38709,2321,0.032222222,18.36740292
42,42,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1345_0,38709,2321,0.032222222,18.36740292
43,43,100_18,NORMAL_337_Swargate To Bhakti Shakti_Up-1355_0,38709,2321,0.026111111,22.66615673
44,44,100_18,NORMAL_337_Swargate To Bhakti Shakti_Up-1430_0,38709,2321,0.031388889,18.85503289
45,45,100_18,NORMAL_2_Katraj To Shivajinagar_Up-1335_0,38709,2321,0.024166667,24.48987005
46,46,100_18,NORMAL_2_Katraj To Shivajinagar_Up-1355_0,38709,2321,0.024166667,24.48987005
47,47,100_18,NORMAL_180_Bhekrainagar To Na Ta Wadi_Down-1335_0,38709,2321,0.021388889,27.67037289
48,48,100_18,NORMAL_21_Swargate To Pimple Nilakh_Up-1400_0,38709,2321,0.056388889,10.49565872
49,49,100_18,NORMAL_21_Swargate To Pimple Nilakh_Up-1405_0,38709,2321,0.056388889,10.49565872
50,50,100_18,NORMAL_13_Upper Depot To Shivajinagar_Up-1425_0,38709,2321,0.016944444,34.92817672
51,51,100_18,NORMAL_13_Upper Depot To Shivajinagar_Up-1355_0,38709,2321,0.016944444,34.92817672
52,52,100_18,NORMAL_13_Upper Depot To Shivajinagar_Up-1410_0,38709,2321,0.016944444,34.92817672
53,53,100_18,NORMAL_145A_Pune Station To D2 Circle_Up-1400_0,38709,2321,0.021388889,27.67037289
54,54,100_18,NORMAL_19_Kondhwa Hospital To Shivajinagar_Up-1320_0,38709,2321,0.014722222,40.20035389
55,55,100_18,NORMAL_354_Marketyard To Pimprigaon_Up-1350_0,38709,2321,0.0175,33.81934482
56,56,100_18,NORMAL_354_Marketyard To Pimprigaon_Up-1430_0,38709,2321,0.0175,33.81934482
57,57,100_18,NORMAL_354_Marketyard To Pimpri Road_Down-1330_0,38709,2321,0.020833333,28.40825011
58,58,100_18,NORMAL_354_Marketyard To Pimpri Road_Down-1415_0,38709,2321,0.020833333,28.40825011
59,59,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1400_0,38709,2321,0.023888889,24.77463621
60,60,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1420_0,38709,2321,0.023888889,24.77463621
61,61,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1410_0,38709,2321,0.023888889,24.77463621
62,62,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1435_0,38709,2321,0.030555556,19.36926084
63,63,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1445_0,38709,2321,0.030555556,19.36926084
64,64,100_18,NORMAL_341_Ma Na Pa To Mohannagar_Up-1410_0,38709,2321,0.026111111,22.66615673
65,65,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1400_0,38709,2321,0.036388889,16.26426502
66,66,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1415_0,38709,2321,0.036388889,16.26426502
67,67,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1425_0,38709,2321,0.036388889,16.26426502
68,68,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1440_0,38709,2321,0.018888889,31.33262811
69,69,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1450_0,38709,2321,0.018888889,31.33262811
70,70,100_18,NORMAL_181C_Kondhwa Bk To Na Ta Wadi_Down-1340_0,38709,2321,0.012777778,46.31779754
71,71,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1445_0,38709,2321,0.028333333,20.88841911
72,72,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1455_0,38709,2321,0.028333333,20.88841911
73,73,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1400_0,38709,2321,0.025555556,23.15889877
74,74,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1415_0,38709,2321,0.025555556,23.15889877
75,75,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1425_0,38709,2321,0.025555556,23.15889877
76,76,100_18,NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-1320_0,38709,2321,0.027222222,21.74100756
77,77,100_18,NORMAL_109_Ma Na Pa To Ma Na Pa_Round-1420_0,38709,2321,0.024444444,24.21157685
78,78,100_18,NORMAL_109_Ma Na Pa To Ma Na Pa_Round-1440_0,38709,2321,0.021388889,27.67037289
79,79,100_18,NORMAL_109_Ma Na Pa To Ma Na Pa_Round-1400_0,38709,2321,0.024444444,24.21157685
80,80,100_18,NORMAL_296_Jambhulwadi To Shivajinagar_Up-1330_0,38709,2321,0.023888889,24.77463621
81,81,100_18,NORMAL_296_Jambhulwadi To Shivajinagar_Up-1400_0,38709,2321,0.023888889,24.77463621
82,82,100_18,NORMAL_296_Jambhulwadi To Shivajinagar_Up-1305_0,38709,2321,0.017777778,33.29091714
83,83,100_18,NORMAL_205_Hadapsar Gadital To Vasantdada Putala Sangvi_Up-1315_0,38709,2321,0.026666667,22.19394476
84,84,100_18,NORMAL_205_Hadapsar Gadital To Vasantdada Putala Sangvi_Up-1345_0,38709,2321,0.021666667,27.31562424
85,85,100_18,NORMAL_180_Bhekrainagar To Na Ta Wadi_Down-1305_0,38709,2321,0.017777778,33.29091714
86,86,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1400_0,38709,2321,0.0275,21.52140125
87,87,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1425_0,38709,2321,0.0275,21.52140125
88,88,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1450_0,38709,2321,0.0275,21.52140125
89,89,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1410_0,38709,2321,0.0275,21.52140125
90,90,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1435_0,38709,2321,0.0275,21.52140125
91,91,100_18,NORMAL_298_Katraj To Chinchwad Gaon_Up-1330_0,38709,2321,0.024166667,24.48987005
92,92,100_18,NORMAL_298_Katraj To Chinchwad Gaon_Up-1405_0,38709,2321,0.024166667,24.48987005
93,93,100_18,NORMAL_87F_Deccan Gymkhana To Mhalunge Phata Balewadi_Up-1430_0,2321,38783,0.02,37.5988691
94,94,100_18,NORMAL_87_Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)_Up-1350_0,2321,38783,0.0225,33.42121697
95,95,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1440_0,2321,38783,0.018055556,41.64797705
96,96,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1430_0,2321,38783,0.018055556,41.64797705
97,97,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1450_0,2321,38783,0.018055556,41.64797705
98,98,100_18,NORMAL_87_Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)_Up-1430_0,2321,38783,0.025277778,29.74855551
99,99,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1420_0,2321,38783,0.018611111,40.40475509
100,100,100_18,NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1400_0,2321,38783,0.0175,42.97013611
101,101,100_18,NORMAL_333_Pune Station To  Hinjawadi Maan Phase 3_Up-1350_0,2321,38783,0.020277778,37.08381569
102,102,100_18,NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1425_0,2321,38783,0.0175,42.97013611
103,103,100_18,NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-1400_0,2321,38783,0.016666667,45.11864201
104,104,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1300_0,2321,38783,0.023055556,32.61588582
105,105,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1315_0,2321,38783,0.023055556,32.61588582
106,106,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1330_0,2321,38783,0.0225,33.42121697
107,107,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1345_0,2321,38783,0.0225,33.42121697
108,108,100_18,NORMAL_337_Swargate To Bhakti Shakti_Up-1355_0,2321,38783,0.018888889,39.81056704
109,109,100_18,NORMAL_337_Swargate To Bhakti Shakti_Up-1430_0,2321,38783,0.021111111,35.61998144
110,110,100_18,NORMAL_21_Swargate To Pimple Nilakh_Up-1400_0,2321,38783,0.0175,42.97013611
111,111,100_18,NORMAL_21_Swargate To Pimple Nilakh_Up-1405_0,2321,38783,0.0175,42.97013611
112,112,100_18,NORMAL_145A_Pune Station To D2 Circle_Up-1400_0,2321,38783,0.020555556,36.58268265
113,113,100_18,NORMAL_354_Marketyard To Pimprigaon_Up-1350_0,2321,38783,0.020833333,36.09491491
114,114,100_18,NORMAL_354_Marketyard To Pimpri Road_Down-1330_0,2321,38783,0.018333333,41.01694885
115,115,100_18,NORMAL_354_Marketyard To Pimpri Road_Down-1415_0,2321,38783,0.018333333,41.01694885
116,116,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1400_0,2321,38783,0.020277778,37.08381569
117,117,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1420_0,2321,38783,0.020277778,37.08381569
118,118,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1410_0,2321,38783,0.020277778,37.08381569
119,119,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1435_0,2321,38783,0.019722222,38.12843106
120,120,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1445_0,2321,38783,0.019722222,38.12843106
121,121,100_18,NORMAL_341_Ma Na Pa To Mohannagar_Up-1410_0,2321,38783,0.016666667,45.11864201
122,122,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1400_0,2321,38783,0.017222222,43.66320338
123,123,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1415_0,2321,38783,0.017222222,43.66320338
124,124,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1425_0,2321,38783,0.017222222,43.66320338
125,125,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1440_0,2321,38783,0.016666667,45.11864201
126,126,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1450_0,2321,38783,0.016666667,45.11864201
127,127,100_18,NORMAL_348_Pune Station To Nigdi_Up-1415_0,2321,38783,0.018888889,39.81056704
128,128,100_18,NORMAL_348_Pune Station To Nigdi_Up-1350_0,2321,38783,0.018888889,39.81056704
129,129,100_18,NORMAL_348_Pune Station To Nigdi_Up-1405_0,2321,38783,0.018888889,39.81056704
130,130,100_18,NORMAL_348_Pune Station To Nigdi_Up-1430_0,2321,38783,0.019166667,39.23360185
131,131,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1445_0,2321,38783,0.021666667,34.70664786
132,132,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1400_0,2321,38783,0.018888889,39.81056704
133,133,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1415_0,2321,38783,0.018888889,39.81056704
134,134,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1425_0,2321,38783,0.018888889,39.81056704
135,135,100_18,NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-1320_0,2321,38783,0.019444444,38.67312338
136,136,100_18,NORMAL_109_Ma Na Pa To Ma Na Pa_Round-1420_0,2321,38783,0.018055556,41.64797705
137,137,100_18,NORMAL_109_Ma Na Pa To Ma Na Pa_Round-1440_0,2321,38783,0.02,37.5988691
138,138,100_18,NORMAL_109_Ma Na Pa To Ma Na Pa_Round-1400_0,2321,38783,0.018055556,41.64797705
139,139,100_18,NORMAL_205_Hadapsar Gadital To Vasantdada Putala Sangvi_Up-1315_0,2321,38783,0.018333333,41.01694885
140,140,100_18,NORMAL_205_Hadapsar Gadital To Vasantdada Putala Sangvi_Up-1345_0,2321,38783,0.016944444,44.3789942
141,141,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1400_0,2321,38783,0.021388889,35.15738391
142,142,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1425_0,2321,38783,0.021388889,35.15738391
143,143,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1450_0,2321,38783,0.021388889,35.15738391
144,144,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1410_0,2321,38783,0.021388889,35.15738391
145,145,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1435_0,2321,38783,0.021388889,35.15738391
146,146,100_18,NORMAL_318_Pune station To Krishna Nagar_Up-1345_0,2321,38783,0.0175,42.97013611
147,147,100_18,NORMAL_298_Katraj To Chinchwad Gaon_Up-1330_0,2321,38783,0.022222222,33.83898252
148,148,100_18,NORMAL_298_Katraj To Chinchwad Gaon_Up-1405_0,2321,38783,0.022222222,33.83898252
149,149,100_18,NORMAL_87F_Deccan Gymkhana To Mhalunge Phata Balewadi_Up-1430_0,38783,38784,0.023888889,19.86220392
150,150,100_18,NORMAL_87_Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)_Up-1350_0,38783,38784,0.022777778,20.83109181
151,151,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1440_0,38783,38784,0.0175,27.11348484
152,152,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1430_0,38783,38784,0.0175,27.11348484
153,153,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1355_0,38783,38784,0.021666667,21.8993528
154,154,100_18,NORMAL_87D_Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk)_Up-1415_0,38783,38784,0.011666667,40.6702261
155,155,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1450_0,38783,38784,0.0175,27.11348484
156,156,100_18,NORMAL_87_Deccan Gymkhana To Sutarwadi Pashan (Vai Bhagvatinagar)_Up-1430_0,38783,38784,0.025555556,18.56684256
157,157,100_18,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1420_0,38783,38784,0.021666667,21.8993528
158,158,100_18,NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1335_0,38783,38784,0.02,23.72429923
159,159,100_18,NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1400_0,38783,38784,0.02,23.72429923
160,160,100_18,NORMAL_333_Pune Station To  Hinjawadi Maan Phase 3_Up-1350_0,38783,38784,0.033333333,14.23457968
161,161,100_18,NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-1425_0,38783,38784,0.02,23.72429923
162,162,100_18,NORMAL_322_Ma Na Pa River Side To Akurdi Railway Station_Up-1355_0,38783,38784,0.021388889,22.18376021
163,163,100_18,NORMAL_21_Swargate To Vasantdada Putala Sangvi_Up-1415_0,38783,38784,0.025,18.97943939
164,164,100_18,NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-1400_0,38783,38784,0.020277778,23.39930858
165,165,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1300_0,38783,38784,0.024166667,19.63390254
166,166,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1315_0,38783,38784,0.024166667,19.63390254
167,167,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1330_0,38783,38784,0.017222222,27.55079947
168,168,100_18,NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1345_0,38783,38784,0.017222222,27.55079947
169,169,100_18,NORMAL_337_Swargate To Bhakti Shakti_Up-1355_0,38783,38784,0.021111111,22.47565202
170,170,100_18,NORMAL_337_Swargate To Bhakti Shakti_Up-1430_0,38783,38784,0.028333333,16.74656436
171,171,100_18,NORMAL_337_Dhayari Maruti Mandir To Bhakti Shakti_Up-1310_0,38783,38784,0.017777778,26.68983631
172,172,100_18,NORMAL_322_Ma Na Pa River Side To Akurdi Railway Station_Up-1410_0,38783,38784,0.021388889,22.18376021
173,173,100_18,NORMAL_322_Ma Na Pa River Side To Akurdi Railway Station_Up-1440_0,38783,38784,0.018333333,25.88105418
174,174,100_18,NORMAL_21_Swargate To Vasantdada Putala Sangvi_Up-1355_0,38783,38784,0.025,18.97943939
175,175,100_18,NORMAL_21_Swargate To Pimple Nilakh_Up-1400_0,38783,38784,0.032777778,14.4758435
176,176,100_18,NORMAL_21_Swargate To Pimple Nilakh_Up-1405_0,38783,38784,0.032777778,14.4758435
177,177,100_18,NORMAL_322_Ma Na Pa River Side To Akurdi Railway Station_Up-1425_0,38783,38784,0.021388889,22.18376021
178,178,100_18,NORMAL_145A_Pune Station To D2 Circle_Up-1400_0,38783,38784,0.013611111,34.86019508
179,179,100_18,NORMAL_30_Marketyard To Ghotawade Phata_Up-1350_0,38783,38784,0.027777778,17.08149531
180,180,100_18,NORMAL_354_Marketyard To Pimprigaon_Up-1350_0,38783,38784,0.013888889,34.16299062
181,181,100_18,NORMAL_354_Marketyard To Pimpri Road_Down-1330_0,38783,38784,0.026944444,17.60978941
182,182,100_18,NORMAL_354_Marketyard To Pimpri Road_Down-1415_0,38783,38784,0.026944444,17.60978941
183,183,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1400_0,38783,38784,0.021944444,21.62214658
184,184,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1420_0,38783,38784,0.021944444,21.62214658
185,185,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1410_0,38783,38784,0.021944444,21.62214658
186,186,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1435_0,38783,38784,0.026666667,17.7932242
187,187,100_18,NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1445_0,38783,38784,0.026666667,17.7932242
188,188,100_18,NORMAL_341_Ma Na Pa To Mohannagar_Up-1410_0,38783,38784,0.018611111,25.49476948
189,189,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1400_0,38783,38784,0.023333333,20.33511392
190,190,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1415_0,38783,38784,0.023333333,20.33511392
191,191,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1425_0,38783,38784,0.023333333,20.33511392
192,192,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1440_0,38783,38784,0.015277778,31.057264
193,193,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-1450_0,38783,38784,0.015277778,31.057264
194,194,100_18,NORMAL_113_Appa Balawant Chowk To Pimplegurav Via Medi Point Mayurnagri_Up-1415_0,38783,38784,0.020277778,23.39930858
195,195,100_18,NORMAL_113_Appa Balawant Chowk To Pimplegurav Via Medi Point Mayurnagri_Up-1440_0,38783,38784,0.020277778,23.39930858
196,196,100_18,NORMAL_348_Pune Station To Nigdi_Up-1340_0,38783,38784,0.026666667,17.7932242
197,197,100_18,NORMAL_21_Swargate To Vasantdada Putala Sangvi_Up-1430_0,38783,38784,0.026666667,17.7932242
198,198,100_18,NORMAL_348_Pune Station To Nigdi_Up-1415_0,38783,38784,0.026666667,17.7932242
199,199,100_18,NORMAL_348_Pune Station To Nigdi_Up-1350_0,38783,38784,0.026666667,17.7932242
200,200,100_18,NORMAL_348_Pune Station To Nigdi_Up-1405_0,38783,38784,0.026666667,17.7932242
201,201,100_18,NORMAL_348_Pune Station To Nigdi_Up-1430_0,38783,38784,0.028055556,16.91237146
202,202,100_18,NORMAL_113_Mandai Stand To Vasantdada Putala Sangvi Mandai Stand_Round-1400_0,38783,38784,0.019444444,24.40213691
203,203,100_18,NORMAL_113_Mandai Stand To Vasantdada Putala Sangvi Mandai Stand_Round-1415_0,38783,38784,0.019444444,24.40213691
204,204,100_18,NORMAL_113_Mandai Stand To Vasantdada Putala Sangvi Mandai Stand_Round-1425_0,38783,38784,0.019444444,24.40213691
205,205,100_18,NORMAL_113_Mandai Stand To Vasantdada Putala Sangvi Mandai Stand_Round-1435_0,38783,38784,0.013888889,34.16299062
206,206,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1445_0,38783,38784,0.020277778,23.39930858
207,207,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1400_0,38783,38784,0.014722222,32.22923718
208,208,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1415_0,38783,38784,0.014722222,32.22923718
209,209,100_18,NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1425_0,38783,38784,0.014722222,32.22923718
210,210,100_18,NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-1320_0,38783,38784,0.023333333,20.33511392
211,211,100_18,NORMAL_275_Kothrud Stand To Chinchwadgaon_Up-1415_0,38783,38784,0.015555556,30.50266957
212,212,100_18,NORMAL_109_Ma Na Pa To Ma Na Pa_Round-1420_0,38783,38784,0.013055556,36.3436061
213,213,100_18,NORMAL_109_Ma Na Pa To Ma Na Pa_Round-1440_0,38783,38784,0.013333333,35.58644974
214,214,100_18,NORMAL_109_Ma Na Pa To Ma Na Pa_Round-1400_0,38783,38784,0.013055556,36.3436061
215,215,100_18,NORMAL_205_Hadapsar Gadital To Vasantdada Putala Sangvi_Up-1315_0,38783,38784,0.013888889,34.16299062
216,216,100_18,NORMAL_205_Hadapsar Gadital To Vasantdada Putala Sangvi_Up-1345_0,38783,38784,0.014722222,32.22923718
217,217,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1400_0,38783,38784,0.025555556,18.56684256
218,218,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1425_0,38783,38784,0.025555556,18.56684256
219,219,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1450_0,38783,38784,0.025555556,18.56684256
220,220,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1410_0,38783,38784,0.025555556,18.56684256
221,221,100_18,NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1435_0,38783,38784,0.025555556,18.56684256
222,222,100_18,NORMAL_318_Pune station To Krishna Nagar_Up-1345_0,38783,38784,0.024166667,19.63390254
223,223,100_18,NORMAL_298_Katraj To Chinchwad Gaon_Up-1330_0,38783,38784,0.0225,21.08826599
224,224,100_18,NORMAL_298_Katraj To Chinchwad Gaon_Up-1405_0,38783,38784,0.0225,21.08826599
