,time_sum
866,83.89083336
867,83.96333336
868,84.01305558
869,84.16250003
870,84.39194447
871,84.49888892
872,84.53722225
873,84.87861114
874,85.00388892
875,85.05027781
876,85.09250003
877,85.28805558
878,85.3291667
879,85.37027781
880,85.54694447
881,85.69472225
882,85.70500003
883,85.71222225
884,85.74777781
885,85.78194447
886,85.82277781
887,85.84611114
888,85.86944447
889,85.89305558
890,85.91611114
891,85.93916669
892,85.96055558
893,85.98194447
894,86.02777781
895,86.07333336
896,86.12000003
897,109.7261111
898,109.7683334
899,109.9236111
900,109.9691667
901,110.0172223
902,110.12
903,110.1566667
904,110.1694445
905,110.1941667
906,110.2172223
907,110.2861111
908,110.3027778
909,110.3086111
910,110.3105556
911,110.3388889
912,110.4027778
913,110.4391667
914,110.4738889
915,110.5611111
916,110.8347223
917,110.8552778
918,110.8602778
919,110.8708334
920,110.8927778
921,110.9211111
922,110.9333334
923,110.9452778
924,110.9561111
925,110.9794445
926,111.0144445
927,111.0566667
928,111.0966667
929,111.1094445
930,111.1211111
931,111.1358334
932,111.145
933,111.1547223
934,111.165
935,111.1752778
936,111.1838889
937,111.2080556
938,111.2411111
939,111.3730556
940,111.3988889
941,111.4377778
942,111.4636111
943,111.4833334
944,111.8705556
945,112.1638889
946,112.2077778
947,112.2947222
948,112.4130556
949,112.4163889
950,112.4375
951,112.4936111
952,112.5775
953,112.6322222
954,112.7169445
955,112.885
956,112.9327778
957,112.9605556
958,112.9983334
959,113.0086111
960,113.0172222
961,113.0391667
962,113.0902778
963,113.2386111
964,113.3097222
965,113.4436111
966,113.6580556
967,113.6586111
968,113.6980556
969,113.7230556
970,113.7463889
971,113.7588889
972,114.0597222
973,114.1716667
974,114.2922222
975,114.4363889
976,114.4572222
977,114.4794445
978,114.4963889
979,114.5116667
980,114.53
981,114.5358334
982,114.5708334
983,114.6711111
984,114.6841667
985,114.7255556
986,114.7505556
987,114.7755556
988,114.8027778
989,114.8258334
990,114.8558334
991,114.8683334
992,114.8888889
993,114.9066667
994,114.9241667
995,114.9408334
996,114.9544445
997,114.9675
998,114.9844445
999,115.0013889
1000,115.0130556
1001,115.0383334
1002,115.1547222
1003,115.1713889
1004,115.1897222
1005,115.3786111
1006,115.4544445
1007,115.5758334
1008,115.7186111
1009,116.0197222
1010,116.3188889
1011,116.9497222
1012,117.2361111
1013,117.3952778
1014,117.7316667
1015,141.8891667
1016,142.2366667
1017,142.4516667
1018,142.5683334
1019,142.6327778
1020,142.665
1021,142.6869445
1022,142.6977778
1023,142.8216667
1024,142.8922222
1025,143.0266667
1026,143.1808334
1027,143.5180556
1028,143.6186111
1029,143.6311111
1030,143.6461111
1031,143.6661111
1032,143.7283334
1033,143.7694445
1034,143.7833334
1035,143.8436111
1036,143.9044445
1037,143.9611111
1038,144.0169445
1039,144.09
1040,144.19
1041,144.2177778
1042,144.2555556
1043,144.2669445
1044,144.2922222
1045,144.3175
1046,144.3427778
1047,144.3633334
1048,144.3838889
1049,144.3955556
1050,144.4108334
1051,144.4269445
1052,144.4766667
1053,144.4925
1054,144.4994445
1055,144.5063889
1056,144.51
1057,144.5147222
1058,144.52
1059,144.5252778
1060,144.5333334
1061,144.5452778
1062,144.5594445
1063,144.5833334
1064,144.5986111
1065,144.6313889
1066,144.6466667
1067,144.7044445
1068,144.7525
1069,144.7638889
1070,144.7752778
1071,144.7891667
1072,144.8297222
1073,144.8422222
1074,144.8547222
1075,144.8711111
1076,144.9288889
1077,144.9433334
1078,144.9577778
1079,144.99
1080,145.0183334
1081,145.0477778
1082,145.0727778
1083,145.0994445
1084,145.125
1085,145.1472222
1086,145.1952778
1087,145.295
1088,145.4802778
1089,145.5972222
1090,145.66
1091,145.6691667
1092,145.6780556
1093,145.7016667
1094,145.7488889
1095,145.8016667
1096,145.8377778
1097,145.8775
1098,145.9172222
1099,145.9505556
1100,146.3105556
1101,146.3152778
1102,146.3613889
1103,146.3908334
1104,146.4219445
1105,146.4336111
1106,146.4452778
1107,146.4558334
1108,146.4663889
1109,146.4761111
1110,146.4852778
1111,146.4963889
1112,146.5052778
1113,146.5252778
1114,146.5486111
1115,146.6194445
1116,146.6530556
1117,146.68
1118,146.6913889
1119,146.7280556
1120,146.7697222
1121,146.7705556
1122,146.7872222
1123,146.8266667
1124,146.8502778
1125,146.8961111
1126,146.9638889
1127,146.9977778
1128,147.0283334
1129,147.0588889
1130,147.0713889
1131,147.0838889
1132,147.0975
1133,147.1138889
1134,147.1302778
1135,147.1388889
1136,147.1391667
1137,147.1513889
1138,147.1555556
1139,147.1627778
1140,147.1730556
1141,147.1827778
1142,147.1905556
1143,147.1980556
1144,147.2480556
1145,147.2747222
1146,147.2866667
1147,147.3041667
1148,147.3227778
1149,147.3283334
1150,147.3552778
1151,147.3725
1152,147.3902778
1153,147.4072222
1154,147.4275
1155,147.4441667
1156,147.4625
1157,147.48
1158,147.4958334
1159,147.5147222
1160,147.5625
1161,147.5738889
1162,147.595
1163,147.6091667
1164,147.6247222
1165,147.7094445
1166,147.7408334
1167,147.7727778
1168,147.7847222
1169,147.7975
1170,147.8105556
1171,147.8227778
1172,147.8366667
1173,147.8486111
1174,147.8605556
1175,147.8661111
1176,147.8708334
1177,147.8763889
1178,147.8808334
1179,147.8852778
1180,147.8897222
1181,147.8936111
1182,147.8983334
1183,147.9058334
1184,147.9102778
1185,147.9163889
1186,147.9266667
1187,147.9275
1188,147.9477778
1189,147.9688889
1190,147.9944445
1191,148.0155556
1192,148.0311111
1193,148.0425
1194,148.0919445
1195,148.16
1196,148.1861111
1197,148.2352778
1198,148.2886111
1199,148.2947222
1200,148.2988889
1201,148.2988889
1202,148.3030556
1203,148.3072222
1204,148.3083334
1205,148.3180556
1206,148.3272222
1207,148.3311111
1208,148.4402778
1209,148.6858334
1210,149.1405556
1211,149.6163889
1212,149.9886111
1213,150.375
1214,150.5727778
1215,150.7580556
1216,150.8288889
1217,150.8938889
1218,150.9525
1219,150.9966667
1220,151.0566667
1221,151.115
1222,151.1933334
1223,151.2777778
1224,151.3261111
1225,151.37
1226,151.4161111
1227,151.4422223
1228,151.4702778
1229,151.4841667
1230,151.4983334
1231,151.5302778
1232,151.5583334
1233,151.6075
1234,151.6458334
1235,151.6763889
1236,151.7113889
1237,151.7847223
1238,151.8508334
1239,151.95
1240,152.0388889
1241,152.1538889
1242,152.2052778
1243,152.2202778
1244,152.2341667
1245,152.2455556
1246,152.2569445
1247,152.3111111
1248,152.3886111
1249,152.4961111
1250,152.5227778
1251,152.5380556
1252,152.55
1253,152.5638889
1254,152.6105556
1255,152.6619445
1256,152.7086111
1257,152.7552778
1258,152.7975
1259,152.8136111
1260,152.8255556
1261,152.8366667
1262,152.8558334
1263,152.875
1264,152.8933334
1265,152.9063889
1266,152.9205556
1267,152.9472223
1268,152.9894445
1269,153.0002778
1270,153.0219445
1271,153.0744445
1272,153.0919445
1273,153.0972223
1274,153.0975
1275,153.1033334
1276,153.1125
1277,153.1347223
1278,153.1436111
1279,153.1508334
1280,153.2069445
1281,153.2308334
1282,153.2369445
1283,153.2433334
1284,153.2486111
1285,153.2694445
1286,153.2833334
1287,153.3397223
1288,153.3952778
1289,153.4966667
1290,153.605
1291,153.6883334
1292,153.7066667
1293,153.725
1294,153.7419445
1295,153.7483334
1296,153.9905556
1297,154.2872223
1298,154.5308334
1299,154.9986111
1300,155.3386111
1301,155.3913889
1302,155.4488889
1303,155.4788889
1304,155.5002778
1305,155.5244445
1306,155.5833334
